ID,NumberAtts,Atts,ROC,Sens,Spec
63,2,RBM3 SRM160,1,1,1
64,2,RBM3 CA150,1,1,1
65,2,RBM3 U2AF1,1,1,1
66,2,RBM3 U2AF2,1,1,1
67,2,RBM3 U1,1,1,1
68,2,RBM3 SF3BTV2,1,1,1
69,2,RBM3 SRSF9,1,1,1
70,2,RBM3 SND1,1,1,1
71,2,RBM3 SRSF5,1,1,1
72,2,RBM3 SF3BTV1,1,1,1
73,2,RBM3 SAM68TV1,1,1,1
74,2,RBM3 SKIP,1,1,1
75,2,RBM3 PSF,1,1,1
76,2,RBM3 U6,1,1,1
77,2,RBM3 RBM17,1,1,1
78,2,RBM3 U4ATAC,1,1,1
79,2,RBM3 SRSF4,1,1,1
80,2,RBM3 U2,1,1,1
81,2,RBM3 U11,1,1,1
82,2,RBM3 U6ATAC,1,1,1
83,2,RBM3 U4,1,1,1
84,1,RBM3,1,1,1
85,1,RBM3,1,1,1
86,2,RBM3 U12,1,1,1
87,1,RBM3,1,1,1
88,1,RBM3,1,1,1
89,1,RBM3,1,1,1
91,2,PTBP1 RBM22,1,0.75,1
92,3,PTBP1 RBM22 U5,1,0.75,1
94,3,PTBP1 RBM22 SRSF10,1,1,1
95,3,PTBP1 RBM22 TIA1,1,0.75,1
96,3,PTBP1 RBM22 RBM45,1,0.75,1
97,3,PTBP1 RBM22 SRSF3,1,1,1
98,3,PTBP1 RBM22 NOVA1,1,0.75,1
101,3,PTBP1 RBM22 TRA2A,1,0.75,1
102,3,PTBP1 RBM22 SRSF6,1,1,1
103,3,PTBP1 RBM22 CUGBP,1,0.75,1
105,3,PTBP1 RBM22 PRP8,0.991379310344828,0.75,1
107,3,PTBP1 RBM22 CA150,1,0.75,1
108,3,PTBP1 RBM22 U2AF1,1,0.75,1
109,3,PTBP1 RBM22 U2AF2,1,1,1
110,3,PTBP1 RBM22 U1,0.991379310344828,0.75,1
111,3,PTBP1 RBM22 SF3BTV2,1,0.75,1
112,3,PTBP1 RBM22 SRSF9,1,0.75,1
113,3,PTBP1 RBM22 SND1,0.995689655172414,0.75,1
114,3,PTBP1 RBM22 SRSF5,0.991379310344828,0.75,1
115,3,PTBP1 RBM22 SF3BTV1,1,0.75,1
116,3,PTBP1 RBM22 SAM68TV1,1,0.75,1
117,3,PTBP1 RBM22 SKIP,1,0.75,1
118,3,PTBP1 RBM22 PSF,1,0.75,1
119,3,PTBP1 RBM22 U6,1,0.75,1
120,3,PTBP1 RBM22 RBM17,1,0.75,1
121,3,PTBP1 RBM22 U4ATAC,1,0.75,1
122,3,PTBP1 RBM22 SRSF4,1,0.75,1
123,3,PTBP1 RBM22 U2,1,0.75,1
124,3,PTBP1 RBM22 U11,1,0.75,1
125,3,PTBP1 RBM22 U6ATAC,1,0.75,1
126,3,PTBP1 RBM22 U4,1,0.75,1
127,2,PTBP1 RBM22,1,0.75,1
128,2,PTBP1 RBM22,1,0.75,1
129,3,PTBP1 RBM22 U12,1,0.75,1
130,2,PTBP1 RBM22,1,0.75,1
131,2,PTBP1 RBM22,1,0.75,1
132,2,PTBP1 RBM22,1,0.75,1
133,1,RBM22,1,1,1
135,2,RBM22 SC35,1,1,1
136,2,RBM22 SRSF10,1,1,1
137,2,RBM22 TIA1,1,0.75,1
138,2,RBM22 RBM45,1,1,1
139,2,RBM22 SRSF3,1,1,1
141,2,RBM22 TRA2B,0.991379310344828,0.75,1
144,2,RBM22 SRSF6,1,1,1
145,2,RBM22 CUGBP,1,1,1
146,2,RBM22 FBP11,1,1,1
147,2,RBM22 PRP8,1,1,1
148,2,RBM22 SRM160,0.991379310344828,0.75,1
149,2,RBM22 CA150,1,0.75,1
150,2,RBM22 U2AF1,1,0.75,1
151,2,RBM22 U2AF2,1,1,1
152,2,RBM22 U1,1,1,1
153,2,RBM22 SF3BTV2,1,1,1
154,2,RBM22 SRSF9,1,1,1
155,2,RBM22 SND1,1,1,1
156,2,RBM22 SRSF5,1,1,1
157,2,RBM22 SF3BTV1,1,1,1
158,2,RBM22 SAM68TV1,1,1,1
159,2,RBM22 SKIP,1,1,1
160,2,RBM22 PSF,1,1,1
161,2,RBM22 U6,1,1,1
162,2,RBM22 RBM17,1,1,1
163,2,RBM22 U4ATAC,1,1,1
164,2,RBM22 SRSF4,1,1,1
165,2,RBM22 U2,1,1,1
166,2,RBM22 U11,1,1,1
167,2,RBM22 U6ATAC,1,1,1
168,2,RBM22 U4,1,1,1
169,1,RBM22,1,1,1
170,1,RBM22,1,1,1
171,2,RBM22 U12,1,1,1
172,1,RBM22,1,1,1
173,1,RBM22,1,1,1
174,2,RBM22 ESRP2,1,1,1
176,2,U5 SC35,1,1,1
177,3,U5 SC35 SRSF10,1,1,1
178,3,U5 SC35 TIA1,1,0.75,1
179,3,U5 SC35 RBM45,1,0.75,1
180,3,U5 SC35 SRSF3,1,1,1
181,3,U5 SC35 NOVA1,1,1,1
184,3,U5 SC35 TRA2A,1,1,1
186,3,U5 SC35 CUGBP,1,1,1
188,3,U5 SC35 PRP8,1,1,1
190,3,U5 SC35 CA150,1,1,1
191,3,U5 SC35 U2AF1,1,1,1
194,3,U5 SC35 SF3BTV2,1,1,1
195,3,U5 SC35 SRSF9,1,1,1
196,3,U5 SC35 SND1,1,1,1
197,3,U5 SC35 SRSF5,1,0.75,1
200,3,U5 SC35 SKIP,1,1,1
201,3,U5 SC35 PSF,1,1,1
202,3,U5 SC35 U6,1,1,1
203,3,U5 SC35 RBM17,1,0.75,1
204,3,U5 SC35 U4ATAC,1,1,1
205,3,U5 SC35 SRSF4,1,1,1
207,2,U5 SC35,1,1,1
208,3,U5 SC35 U6ATAC,1,1,1
210,2,U5 SC35,1,1,1
211,2,U5 SC35,1,1,1
215,2,U5 SC35,1,1,1
217,2,SC35 SRSF10,1,1,1
218,3,SC35 SRSF10 TIA1,1,1,1
219,3,SC35 SRSF10 RBM45,1,1,1
220,3,SC35 SRSF10 SRSF3,1,1,1
221,3,SC35 SRSF10 NOVA1,1,1,1
224,3,SC35 SRSF10 TRA2A,1,1,1
225,3,SC35 SRSF10 SRSF6,1,1,1
226,3,SC35 SRSF10 CUGBP,1,1,1
227,3,SC35 SRSF10 FBP11,1,1,1
228,3,SC35 SRSF10 PRP8,1,1,1
230,3,SC35 SRSF10 CA150,1,1,1
231,3,SC35 SRSF10 U2AF1,1,1,1
232,3,SC35 SRSF10 U2AF2,1,1,1
233,3,SC35 SRSF10 U1,1,1,1
234,3,SC35 SRSF10 SF3BTV2,1,1,1
235,3,SC35 SRSF10 SRSF9,1,1,1
236,3,SC35 SRSF10 SND1,1,1,1
237,3,SC35 SRSF10 SRSF5,1,1,1
238,3,SC35 SRSF10 SF3BTV1,1,1,1
239,3,SC35 SRSF10 SAM68TV1,1,1,1
240,3,SC35 SRSF10 SKIP,1,1,1
241,3,SC35 SRSF10 PSF,1,1,1
242,3,SC35 SRSF10 U6,1,1,1
243,3,SC35 SRSF10 RBM17,1,1,1
244,3,SC35 SRSF10 U4ATAC,1,1,1
245,3,SC35 SRSF10 SRSF4,1,1,1
246,3,SC35 SRSF10 U2,1,1,1
247,3,SC35 SRSF10 U11,1,1,1
248,3,SC35 SRSF10 U6ATAC,1,1,1
249,3,SC35 SRSF10 U4,1,1,1
250,2,SC35 SRSF10,1,1,1
251,2,SC35 SRSF10,1,1,1
252,3,SC35 SRSF10 U12,1,1,1
253,2,SC35 SRSF10,1,1,1
254,2,SC35 SRSF10,1,1,1
255,2,SC35 SRSF10,1,1,1
256,1,SRSF10,1,1,1
257,2,SRSF10 TIA1,1,0.75,1
258,2,SRSF10 RBM45,1,1,1
259,2,SRSF10 SRSF3,1,1,1
266,2,SRSF10 FBP11,1,1,1
267,2,SRSF10 PRP8,1,1,1
268,2,SRSF10 SRM160,0.991379310344828,0.75,1
269,2,SRSF10 CA150,1,1,1
270,2,SRSF10 U2AF1,1,1,1
271,2,SRSF10 U2AF2,1,1,1
272,2,SRSF10 U1,1,1,1
273,2,SRSF10 SF3BTV2,1,1,1
274,2,SRSF10 SRSF9,1,0.75,1
275,2,SRSF10 SND1,1,1,1
276,2,SRSF10 SRSF5,1,1,1
277,2,SRSF10 SF3BTV1,1,1,1
278,2,SRSF10 SAM68TV1,1,1,1
279,2,SRSF10 SKIP,1,1,1
280,2,SRSF10 PSF,1,1,1
281,2,SRSF10 U6,1,1,1
282,2,SRSF10 RBM17,1,1,1
283,2,SRSF10 U4ATAC,1,1,1
284,2,SRSF10 SRSF4,1,1,1
285,2,SRSF10 U2,1,1,1
286,1,SRSF10,1,1,1
287,2,SRSF10 U6ATAC,1,1,1
288,2,SRSF10 U4,1,1,1
289,1,SRSF10,1,1,1
290,1,SRSF10,1,1,1
291,2,SRSF10 U12,1,1,1
292,1,SRSF10,1,1,1
293,2,SRSF10 SRSF1,1,1,1
294,2,SRSF10 ESRP2,1,1,1
296,2,TIA1 RBM45,0.982758620689655,0.75,1
297,2,TIA1 SRSF3,1,0.75,1
298,3,TIA1 SRSF3 NOVA1,1,0.75,1
299,3,TIA1 SRSF3 TRA2B,0.982758620689655,0.75,1
300,3,TIA1 SRSF3 RAVER1,1,0.75,1
301,3,TIA1 SRSF3 TRA2A,1,0.75,1
302,3,TIA1 SRSF3 SRSF6,1,0.75,1
304,3,TIA1 SRSF3 FBP11,1,0.75,1
305,3,TIA1 SRSF3 PRP8,1,0.75,1
306,3,TIA1 SRSF3 SRM160,0.991379310344828,0.75,1
307,3,TIA1 SRSF3 CA150,1,0.75,1
308,3,TIA1 SRSF3 U2AF1,1,0.75,1
309,3,TIA1 SRSF3 U2AF2,1,0.75,1
310,3,TIA1 SRSF3 U1,0.991379310344828,0.75,1
311,3,TIA1 SRSF3 SF3BTV2,1,0.75,1
312,3,TIA1 SRSF3 SRSF9,1,0.75,1
313,3,TIA1 SRSF3 SND1,1,0.75,1
314,3,TIA1 SRSF3 SRSF5,0.991379310344828,0.75,1
315,3,TIA1 SRSF3 SF3BTV1,1,0.75,1
316,3,TIA1 SRSF3 SAM68TV1,1,0.75,1
317,3,TIA1 SRSF3 SKIP,1,0.75,1
318,3,TIA1 SRSF3 PSF,1,0.75,1
319,3,TIA1 SRSF3 U6,1,0.75,1
320,3,TIA1 SRSF3 RBM17,0.991379310344828,0.75,1
321,3,TIA1 SRSF3 U4ATAC,1,0.75,1
322,3,TIA1 SRSF3 SRSF4,1,0.75,1
323,3,TIA1 SRSF3 U2,1,0.75,1
324,3,TIA1 SRSF3 U11,1,0.75,1
325,3,TIA1 SRSF3 U6ATAC,1,0.75,1
326,3,TIA1 SRSF3 U4,1,0.75,1
327,2,TIA1 SRSF3,1,0.75,1
328,2,TIA1 SRSF3,1,0.75,1
329,3,TIA1 SRSF3 U12,1,0.75,1
330,2,TIA1 SRSF3,1,0.75,1
331,2,TIA1 SRSF3,1,0.75,1
332,2,TIA1 SRSF3,1,0.75,1
445,3,TRA2B TRA2A CUGBP,0.974137931034483,0.75,1
511,4,TRA2A SRSF6 CUGBP FBP11,1,1,1
512,5,TRA2A SRSF6 CUGBP FBP11 PRP8,1,0.75,1
513,5,TRA2A SRSF6 CUGBP FBP11 SRM160,0.991379310344828,0.75,1
514,5,TRA2A SRSF6 CUGBP FBP11 CA150,1,0.75,1
515,5,TRA2A SRSF6 CUGBP FBP11 U2AF1,1,0.75,1
516,5,TRA2A SRSF6 CUGBP FBP11 U2AF2,0.991379310344828,0.75,1
517,5,TRA2A SRSF6 CUGBP FBP11 U1,0.974137931034483,0.75,1
518,5,TRA2A SRSF6 CUGBP FBP11 SF3BTV2,1,1,1
519,5,TRA2A SRSF6 CUGBP FBP11 SRSF9,1,1,1
520,5,TRA2A SRSF6 CUGBP FBP11 SND1,1,1,1
521,5,TRA2A SRSF6 CUGBP FBP11 SRSF5,1,0.75,1
522,5,TRA2A SRSF6 CUGBP FBP11 SF3BTV1,1,0.75,1
523,5,TRA2A SRSF6 CUGBP FBP11 SAM68TV1,1,1,1
524,5,TRA2A SRSF6 CUGBP FBP11 SKIP,1,0.75,1
525,5,TRA2A SRSF6 CUGBP FBP11 PSF,1,0.75,1
526,5,TRA2A SRSF6 CUGBP FBP11 U6,1,1,1
527,5,TRA2A SRSF6 CUGBP FBP11 RBM17,1,0.75,1
528,5,TRA2A SRSF6 CUGBP FBP11 U4ATAC,1,1,1
529,5,TRA2A SRSF6 CUGBP FBP11 SRSF4,1,0.75,1
530,5,TRA2A SRSF6 CUGBP FBP11 U2,1,1,1
531,5,TRA2A SRSF6 CUGBP FBP11 U11,1,1,1
532,5,TRA2A SRSF6 CUGBP FBP11 U6ATAC,1,0.75,1
533,5,TRA2A SRSF6 CUGBP FBP11 U4,1,0.75,1
534,5,TRA2A SRSF6 CUGBP FBP11 ESRP1,1,1,1
535,5,TRA2A SRSF6 CUGBP FBP11 nSR100,1,0.75,1
536,5,TRA2A SRSF6 CUGBP FBP11 U12,1,0.75,1
537,5,TRA2A SRSF6 CUGBP FBP11 CELF4,1,0.75,1
538,5,TRA2A SRSF6 CUGBP FBP11 SRSF1,1,0.75,1
539,5,TRA2A SRSF6 CUGBP FBP11 ESRP2,1,0.75,1
586,4,CUGBP FBP11 SKIP PSF,1,1,1
587,5,CUGBP FBP11 SKIP PSF U6,1,1,1
588,5,CUGBP FBP11 SKIP PSF RBM17,0.991379310344828,0.75,1
589,5,CUGBP FBP11 SKIP PSF U4ATAC,1,1,1
590,5,CUGBP FBP11 SKIP PSF SRSF4,1,0.75,1
591,5,CUGBP FBP11 SKIP PSF U2,1,1,1
592,5,CUGBP FBP11 SKIP PSF U11,1,0.75,1
593,5,CUGBP FBP11 SKIP PSF U6ATAC,0.995689655172414,0.75,1
594,5,CUGBP FBP11 SKIP PSF U4,1,0.75,1
595,5,CUGBP FBP11 SKIP PSF ESRP1,1,0.75,1
596,5,CUGBP FBP11 SKIP PSF nSR100,1,1,1
597,5,CUGBP FBP11 SKIP PSF U12,1,0.75,1
598,5,CUGBP FBP11 SKIP PSF CELF4,1,1,1
599,5,CUGBP FBP11 SKIP PSF SRSF1,1,0.75,1
600,5,CUGBP FBP11 SKIP PSF ESRP2,1,1,1
686,2,CA150 U2AF1,0.849137931034483,0.75,1
690,5,CA150 U2AF1 U1 SF3BTV2 SRSF9,0.956896551724138,0.75,1
698,6,CA150 U2AF1 U1 SF3BTV2 SF3BTV1 RBM17,0.978448275862069,0.5,1
706,6,CA150 U2AF1 U1 SF3BTV2 SF3BTV1 nSR100,0.982758620689655,0.75,1
707,6,CA150 U2AF1 U1 SF3BTV2 SF3BTV1 U12,0.982758620689655,0.5,1
708,6,CA150 U2AF1 U1 SF3BTV2 SF3BTV1 CELF4,0.982758620689655,0.75,1
709,6,CA150 U2AF1 U1 SF3BTV2 SF3BTV1 SRSF1,0.982758620689655,0.75,1
710,6,CA150 U2AF1 U1 SF3BTV2 SF3BTV1 ESRP2,0.982758620689655,0.75,1
734,4,U2AF1 U1 SF3BTV2 SRSF1,0.96551724137931,0.5,1
780,6,U1 SF3BTV2 SRSF9 SF3BTV1 PSF CELF4,0.991379310344828,0.75,1
781,7,U1 SF3BTV2 SRSF9 SF3BTV1 PSF CELF4 SRSF1,0.982758620689655,0.75,1
782,7,U1 SF3BTV2 SRSF9 SF3BTV1 PSF CELF4 ESRP2,0.982758620689655,0.75,1
921,3,PSF nSR100 CELF4,0.922413793103448,0.5,1
923,4,PSF nSR100 CELF4 ESRP2,0.926724137931034,0.5,1
924,4,U6 RBM17 U4ATAC SRSF4,0.818965517241379,0.25,1
925,5,U6 RBM17 U4ATAC SRSF4 U11,0.913793103448276,0.25,1
926,6,U6 RBM17 U4ATAC SRSF4 U11 U6ATAC,0.900862068965517,0,1
927,6,U6 RBM17 U4ATAC SRSF4 U11 U4,0.883620689655172,0,1
928,6,U6 RBM17 U4ATAC SRSF4 U11 ESRP1,0.913793103448276,0,1
929,6,U6 RBM17 U4ATAC SRSF4 U11 nSR100,0.905172413793103,0,1
930,6,U6 RBM17 U4ATAC SRSF4 U11 U12,0.870689655172414,0.25,1
931,6,U6 RBM17 U4ATAC SRSF4 U11 CELF4,0.922413793103448,0.25,1
932,7,U6 RBM17 U4ATAC SRSF4 U11 CELF4 SRSF1,0.931034482758621,0.25,1
933,8,U6 RBM17 U4ATAC SRSF4 U11 CELF4 SRSF1 ESRP2,0.918103448275862,0,1
934,3,RBM17 U4ATAC SRSF4,0.862068965517241,0.25,1
936,4,RBM17 U4ATAC SRSF4 U11,0.900862068965517,0,1
937,5,RBM17 U4ATAC SRSF4 U11 U6ATAC,0.831896551724138,0,1
939,5,RBM17 U4ATAC SRSF4 U11 ESRP1,0.892241379310345,0,1
941,5,RBM17 U4ATAC SRSF4 U11 U12,0.823275862068966,0,1
942,5,RBM17 U4ATAC SRSF4 U11 CELF4,0.931034482758621,0,1
943,6,RBM17 U4ATAC SRSF4 U11 CELF4 SRSF1,0.931034482758621,0,1
944,6,RBM17 U4ATAC SRSF4 U11 CELF4 ESRP2,0.939655172413793,0,1
946,5,U4ATAC SRSF4 U2 U11 U6ATAC,0.870689655172414,0.25,1
949,5,U4ATAC SRSF4 U2 U11 nSR100,0.870689655172414,0.25,1
950,5,U4ATAC SRSF4 U2 U11 U12,0.844827586206897,0,1
951,5,U4ATAC SRSF4 U2 U11 CELF4,0.905172413793103,0.25,1
952,6,U4ATAC SRSF4 U2 U11 CELF4 SRSF1,0.913793103448276,0,1
953,7,U4ATAC SRSF4 U2 U11 CELF4 SRSF1 ESRP2,0.879310344827586,0.25,1
9,2,MAGOH RBM45,0.991379310344828,1,0.96551724137931
10,2,MAGOH SRSF3,1,1,0.96551724137931
11,2,MAGOH NOVA1,0.991379310344828,1,0.96551724137931
12,2,MAGOH TRA2B,0.991379310344828,0.75,0.96551724137931
13,2,MAGOH RAVER1,1,1,0.96551724137931
14,2,MAGOH TRA2A,1,1,0.96551724137931
16,2,MAGOH CUGBP,1,1,0.96551724137931
53,2,RBM3 RBM45,1,1,0.96551724137931
56,2,RBM3 TRA2B,1,1,0.96551724137931
57,2,RBM3 RAVER1,1,1,0.96551724137931
90,1,PTBP1,0.982758620689655,0.75,0.96551724137931
93,3,PTBP1 RBM22 SC35,1,1,0.96551724137931
99,3,PTBP1 RBM22 TRA2B,0.991379310344828,0.75,0.96551724137931
100,3,PTBP1 RBM22 RAVER1,0.991379310344828,0.75,0.96551724137931
104,3,PTBP1 RBM22 FBP11,0.991379310344828,0.75,0.96551724137931
106,3,PTBP1 RBM22 SRM160,0.991379310344828,0.75,0.96551724137931
134,2,RBM22 U5,1,1,0.96551724137931
140,2,RBM22 NOVA1,1,1,0.96551724137931
142,2,RBM22 RAVER1,1,1,0.96551724137931
143,2,RBM22 TRA2A,1,1,0.96551724137931
175,1,U5,0.991379310344828,0.75,0.96551724137931
182,3,U5 SC35 TRA2B,0.991379310344828,0.75,0.96551724137931
185,3,U5 SC35 SRSF6,0.991379310344828,1,0.96551724137931
187,3,U5 SC35 FBP11,0.991379310344828,1,0.96551724137931
189,3,U5 SC35 SRM160,0.982758620689655,0.75,0.96551724137931
192,3,U5 SC35 U2AF2,1,1,0.96551724137931
193,3,U5 SC35 U1,0.991379310344828,0.75,0.96551724137931
198,3,U5 SC35 SF3BTV1,1,1,0.96551724137931
199,3,U5 SC35 SAM68TV1,1,1,0.96551724137931
206,3,U5 SC35 U2,1,1,0.96551724137931
209,3,U5 SC35 U4,1,1,0.96551724137931
212,3,U5 SC35 U12,1,1,0.96551724137931
213,2,U5 SC35,1,1,0.96551724137931
214,2,U5 SC35,1,1,0.96551724137931
216,1,SC35,0.991379310344828,0.75,0.96551724137931
222,3,SC35 SRSF10 TRA2B,0.991379310344828,1,0.96551724137931
223,3,SC35 SRSF10 RAVER1,1,1,0.96551724137931
229,3,SC35 SRSF10 SRM160,0.991379310344828,1,0.96551724137931
260,2,SRSF10 NOVA1,1,1,0.96551724137931
261,2,SRSF10 TRA2B,0.991379310344828,0.75,0.96551724137931
262,2,SRSF10 RAVER1,1,1,0.96551724137931
263,2,SRSF10 TRA2A,1,1,0.96551724137931
264,2,SRSF10 SRSF6,1,1,0.96551724137931
265,2,SRSF10 CUGBP,1,1,0.96551724137931
295,1,TIA1,0.982758620689655,0.75,0.96551724137931
303,3,TIA1 SRSF3 CUGBP,0.991379310344828,0.75,0.96551724137931
333,1,RBM45,0.982758620689655,0.75,0.96551724137931
334,2,RBM45 SRSF3,0.991379310344828,1,0.96551724137931
335,3,RBM45 SRSF3 NOVA1,0.991379310344828,0.75,0.96551724137931
336,3,RBM45 SRSF3 TRA2B,0.991379310344828,0.75,0.96551724137931
337,3,RBM45 SRSF3 RAVER1,0.991379310344828,1,0.96551724137931
338,3,RBM45 SRSF3 TRA2A,0.991379310344828,0.75,0.96551724137931
339,3,RBM45 SRSF3 SRSF6,0.991379310344828,1,0.96551724137931
340,3,RBM45 SRSF3 CUGBP,0.991379310344828,0.75,0.96551724137931
341,3,RBM45 SRSF3 FBP11,0.991379310344828,0.75,0.96551724137931
342,3,RBM45 SRSF3 PRP8,0.991379310344828,1,0.96551724137931
343,3,RBM45 SRSF3 SRM160,0.991379310344828,0.75,0.96551724137931
344,3,RBM45 SRSF3 CA150,0.982758620689655,1,0.96551724137931
345,3,RBM45 SRSF3 U2AF1,0.982758620689655,1,0.96551724137931
346,3,RBM45 SRSF3 U2AF2,0.991379310344828,1,0.96551724137931
347,3,RBM45 SRSF3 U1,0.991379310344828,0.75,0.96551724137931
348,3,RBM45 SRSF3 SF3BTV2,0.991379310344828,1,0.96551724137931
349,3,RBM45 SRSF3 SRSF9,0.982758620689655,1,0.96551724137931
350,3,RBM45 SRSF3 SND1,0.991379310344828,1,0.96551724137931
351,3,RBM45 SRSF3 SRSF5,0.991379310344828,0.75,0.96551724137931
352,3,RBM45 SRSF3 SF3BTV1,0.991379310344828,1,0.96551724137931
353,3,RBM45 SRSF3 SAM68TV1,0.991379310344828,1,0.96551724137931
354,3,RBM45 SRSF3 SKIP,0.991379310344828,1,0.96551724137931
355,3,RBM45 SRSF3 PSF,0.991379310344828,1,0.96551724137931
356,3,RBM45 SRSF3 U6,0.991379310344828,1,0.96551724137931
357,3,RBM45 SRSF3 RBM17,0.991379310344828,0.75,0.96551724137931
358,3,RBM45 SRSF3 U4ATAC,0.991379310344828,1,0.96551724137931
359,3,RBM45 SRSF3 SRSF4,0.991379310344828,0.75,0.96551724137931
360,3,RBM45 SRSF3 U2,0.991379310344828,1,0.96551724137931
361,3,RBM45 SRSF3 U11,0.991379310344828,0.75,0.96551724137931
362,3,RBM45 SRSF3 U6ATAC,0.991379310344828,1,0.96551724137931
363,3,RBM45 SRSF3 U4,0.991379310344828,1,0.96551724137931
364,2,RBM45 SRSF3,0.991379310344828,1,0.96551724137931
365,2,RBM45 SRSF3,0.991379310344828,1,0.96551724137931
366,3,RBM45 SRSF3 U12,0.991379310344828,1,0.96551724137931
367,2,RBM45 SRSF3,0.991379310344828,1,0.96551724137931
368,2,RBM45 SRSF3,0.991379310344828,0.75,0.96551724137931
369,2,RBM45 SRSF3,0.991379310344828,1,0.96551724137931
370,1,SRSF3,1,1,0.96551724137931
373,2,SRSF3 RAVER1,1,1,0.96551724137931
377,2,SRSF3 FBP11,1,1,0.96551724137931
378,2,SRSF3 PRP8,1,1,0.96551724137931
379,2,SRSF3 SRM160,0.982758620689655,0.75,0.96551724137931
380,2,SRSF3 CA150,0.991379310344828,0.75,0.96551724137931
381,2,SRSF3 U2AF1,0.991379310344828,1,0.96551724137931
382,2,SRSF3 U2AF2,1,1,0.96551724137931
383,2,SRSF3 U1,0.991379310344828,1,0.96551724137931
384,2,SRSF3 SF3BTV2,1,1,0.96551724137931
385,2,SRSF3 SRSF9,0.991379310344828,0.75,0.96551724137931
386,2,SRSF3 SND1,1,1,0.96551724137931
387,2,SRSF3 SRSF5,0.991379310344828,1,0.96551724137931
388,2,SRSF3 SF3BTV1,1,1,0.96551724137931
389,2,SRSF3 SAM68TV1,1,1,0.96551724137931
390,2,SRSF3 SKIP,1,1,0.96551724137931
391,2,SRSF3 PSF,1,1,0.96551724137931
392,2,SRSF3 U6,1,1,0.96551724137931
393,2,SRSF3 RBM17,0.991379310344828,1,0.96551724137931
394,2,SRSF3 U4ATAC,1,1,0.96551724137931
395,2,SRSF3 SRSF4,1,1,0.96551724137931
396,2,SRSF3 U2,1,1,0.96551724137931
397,2,SRSF3 U11,1,1,0.96551724137931
398,2,SRSF3 U6ATAC,1,1,0.96551724137931
399,2,SRSF3 U4,1,1,0.96551724137931
400,1,SRSF3,1,1,0.96551724137931
401,1,SRSF3,1,1,0.96551724137931
402,2,SRSF3 U12,0.991379310344828,1,0.96551724137931
403,1,SRSF3,1,1,0.96551724137931
404,1,SRSF3,1,1,0.96551724137931
405,1,SRSF3,1,1,0.96551724137931
406,1,NOVA1,0.96551724137931,0.75,0.96551724137931
411,3,NOVA1 TRA2B CUGBP,0.974137931034483,0.75,0.96551724137931
416,3,NOVA1 TRA2B U2AF1,0.96551724137931,0.5,0.96551724137931
441,1,TRA2B,0.956896551724138,0.75,0.96551724137931
442,2,TRA2B RAVER1,0.956896551724138,0.75,0.96551724137931
448,3,TRA2B TRA2A SRM160,0.974137931034483,0.75,0.96551724137931
450,3,TRA2B TRA2A U2AF1,0.96551724137931,0.5,0.96551724137931
478,4,RAVER1 TRA2A SRSF6 CUGBP,0.991379310344828,1,0.96551724137931
482,4,RAVER1 TRA2A SRSF6 CA150,0.991379310344828,1,0.96551724137931
483,4,RAVER1 TRA2A SRSF6 U2AF1,0.982758620689655,0.75,0.96551724137931
